Date,Price,Open,High,Low,Vol.
23-03-2021,14814.75,14768.55,14878.6,14707,474150000
22-03-2021,14736.4,14736.3,14763.9,14597.85,459000000
19-03-2021,14744,14471.15,14788.25,14350.1,919180000
18-03-2021,14557.85,14855.5,14875.2,14478.6,542220000
17-03-2021,14721.3,14946.55,14956.55,14696.05,479350000
16-03-2021,14910.45,14996.1,15051.6,14890.65,437650000
15-03-2021,14929.5,15048.4,15048.4,14745.85,467470000
12-03-2021,15030.95,15321.15,15336.3,14953.6,493240000
10-03-2021,15174.8,15202.15,15218.45,15100.85,404590000
09-03-2021,15098.4,15049.9,15126.85,14925.45,675270000
08-03-2021,14956.2,15002.45,15111.15,14919.9,580310000
05-03-2021,14938.1,14977.95,15092.35,14862.1,640700000
04-03-2021,15080.75,15026.75,15202.35,14980.2,534850000
03-03-2021,15245.6,15064.4,15273.15,14995.8,544210000
02-03-2021,14919.1,14865.3,14959.1,14760.8,621720000
01-03-2021,14761.55,14702.5,14806.8,14638.55,507300000
26-02-2021,14529.15,14888.6,14919.45,14467.75,1100000000
25-02-2021,15097.35,15079.85,15176.5,15065.35,803880000
24-02-2021,14982,14729.15,15008.8,14723.05,403750000
23-02-2021,14707.8,14782.25,14854.5,14651.85,744090000
22-02-2021,14675.7,14999.05,15010.1,14635.05,609900000
19-02-2021,14981.75,15074.8,15144.05,14898.2,712210000
18-02-2021,15118.95,15238.7,15250.75,15078.05,770630000
17-02-2021,15208.9,15279.9,15314.3,15170.75,504770000
16-02-2021,15313.45,15371.45,15431.75,15242.2,648550000
15-02-2021,15314.7,15270.3,15340.15,15243.4,455960000
12-02-2021,15163.3,15186.2,15243.5,15081,571810000
11-02-2021,15173.3,15073.25,15188.5,15065.4,500120000
10-02-2021,15106.5,15119.05,15168.25,14977.2,624790000
09-02-2021,15109.3,15164.15,15257.1,15064.3,713280000
08-02-2021,15115.8,15064.3,15159.9,15041.05,671240000
05-02-2021,14924.25,14952.6,15014.65,14864.75,935630000
04-02-2021,14895.65,14789.05,14913.7,14714.75,884690000
03-02-2021,14789.95,14754.9,14868.85,14574.15,869480000
02-02-2021,14647.85,14481.1,14731.7,14469.15,914970000
01-02-2021,14281.2,13758.6,14336.35,13661.75,870530000
29-01-2021,13634.6,13946.6,13966.85,13596.75,753210000
28-01-2021,13817.55,13810.4,13898.25,13713.25,637870000
27-01-2021,13967.5,14237.95,14237.95,13929.3,660710000
25-01-2021,14238.9,14477.8,14491.1,14218.6,618630000
22-01-2021,14371.9,14583.4,14619.9,14357.75,776750000
21-01-2021,14590.35,14730.95,14753.55,14517.25,704650000
20-01-2021,14644.7,14538.3,14666.45,14517.55,623070000
19-01-2021,14521.15,14371.65,14546.05,14350.85,546110000
18-01-2021,14281.3,14453.3,14459.15,14222.8,762040000
15-01-2021,14433.7,14594.35,14617.45,14357.85,789560000
14-01-2021,14595.6,14550.05,14617.8,14471.5,620200000
13-01-2021,14564.85,14639.8,14653.35,14435.7,873960000
12-01-2021,14563.45,14473.8,14590.65,14432.85,929570000
11-01-2021,14484.75,14474.05,14498.2,14383.1,672880000
08-01-2021,14347.25,14258.4,14367.3,14221.65,613470000
07-01-2021,14137.35,14253.75,14256.25,14123.1,559170000
06-01-2021,14146.25,14240.95,14244.15,14039.9,632320000
05-01-2021,14199.5,14075.15,14215.6,14048.15,492480000
04-01-2021,14132.9,14104.35,14147.95,13953.75,495000000
01-01-2021,14018.5,13996.1,14049.85,13991.35,258090000
31-12-2020,13981.75,13970,14024.85,13936.45,452410000
30-12-2020,13981.95,13980.9,13997,13864.95,380680000
29-12-2020,13932.6,13910.35,13967.6,13859.9,439590000
28-12-2020,13873.2,13815.15,13885.3,13811.55,403630000
24-12-2020,13749.25,13672.15,13771.75,13626.9,471370000
23-12-2020,13601.1,13473.5,13619.45,13432.2,458650000
22-12-2020,13466.3,13373.65,13492.05,13192.9,696200000
21-12-2020,13328.4,13741.9,13777.5,13131.45,687250000
18-12-2020,13760.55,13764.4,13772.85,13658.6,519390000
17-12-2020,13740.7,13713.55,13773.25,13673.55,416010000
16-12-2020,13682.7,13663.1,13692.35,13606.45,462150000
15-12-2020,13567.85,13547.2,13589.65,13447.05,497600000
14-12-2020,13558.15,13571.45,13597.5,13472.45,558390000
11-12-2020,13513.85,13512.3,13579.35,13402.85,787710000
10-12-2020,13478.3,13488.5,13503.55,13399.3,553400000
09-12-2020,13529.1,13458.1,13548.9,13449.6,502600000
08-12-2020,13392.95,13393.85,13435.45,13311.05,543160000
07-12-2020,13355.75,13264.85,13366.65,13241.95,591720000
04-12-2020,13258.55,13177.4,13280.05,13152.85,640510000
03-12-2020,13133.9,13215.3,13216.6,13107.9,713690000
02-12-2020,13113.75,13121.4,13128.5,12983.55,717710000
01-12-2020,13109.05,13062.2,13128.4,12962.8,583630000
27-11-2020,12968.95,13012.05,13035.3,12914.3,1160000000
26-11-2020,12987,12906.45,13018,12790.4,549800000
25-11-2020,12858.4,13130,13145.85,12833.65,679010000
24-11-2020,13055.15,13002.6,13079.1,12978,571870000
23-11-2020,12926.45,12960.3,12968.85,12825.7,633120000
20-11-2020,12859.05,12813.4,12892.45,12730.25,664000000
19-11-2020,12771.7,12839.5,12963,12745.75,768750000
18-11-2020,12938.25,12860.1,12948.85,12819.35,731320000
17-11-2020,12874.2,12932.5,12934.05,12797.1,707680000
14-11-2020,12780.25,12823.35,12828.7,12749.45,107870000
13-11-2020,12719.95,12659.7,12735.95,12607.7,513950000
12-11-2020,12690.8,12702.15,12741.15,12624.85,622020000
11-11-2020,12749.15,12680.6,12769.75,12571.1,880480000
10-11-2020,12631.1,12556.4,12643.9,12475.25,847450000
09-11-2020,12461.05,12399.4,12474.05,12367.35,553450000
06-11-2020,12263.55,12156.65,12280.4,12131.85,576840000
05-11-2020,12120.3,12062.4,12131.1,12027.6,632450000
04-11-2020,11908.5,11783.35,11929.65,11756.4,667290000
03-11-2020,11813.5,11734.45,11836.2,11723.3,674300000
02-11-2020,11669.15,11697.35,11725.65,11557.4,568430000
30-10-2020,11642.4,11678.45,11748.95,11535.45,553670000
29-10-2020,11670.8,11633.3,11744.15,11606.45,554960000
28-10-2020,11729.6,11922.6,11929.4,11684.85,704020000
27-10-2020,11889.4,11807.1,11899.05,11723,616320000
26-10-2020,11767.75,11937.4,11942.85,11711.7,519820000
23-10-2020,11930.35,11957.9,11974.55,11908.75,502340000
22-10-2020,11896.45,11890,11939.55,11823.45,544900000
21-10-2020,11937.65,11958.55,12018.65,11775.75,623660000
20-10-2020,11896.8,11861,11949.25,11837.25,453560000
19-10-2020,11873.05,11879.2,11898.25,11820.4,541420000
16-10-2020,11762.45,11727.4,11789.75,11667.85,555760000
15-10-2020,11680.35,12023.45,12025.45,11661.3,608870000
14-10-2020,11971.05,11917.4,11997.2,11822.15,569240000
13-10-2020,11934.5,11934.65,11988.2,11888.9,458300000
12-10-2020,11930.95,11973.55,12022.05,11867.2,522630000
09-10-2020,11914.2,11852.05,11938.6,11805.2,611080000
08-10-2020,11834.6,11835.4,11905.7,11791.15,608770000
07-10-2020,11738.85,11679.25,11763.05,11629.35,513370000
06-10-2020,11662.4,11603.45,11680.3,11564.3,561440000
05-10-2020,11503.35,11487.8,11578.05,11452.3,530600000
01-10-2020,11416.95,11364.45,11428.6,11347.05,447740000
30-09-2020,11247.55,11244.45,11295.4,11184.55,499340000
29-09-2020,11222.4,11288.6,11305.4,11181,498300000
28-09-2020,11227.55,11140.85,11239.35,11099.85,472780000
25-09-2020,11050.25,10910.4,11072.6,10854.85,559600000
24-09-2020,10805.55,11011,11015.3,10790.2,706140000
23-09-2020,11131.85,11258.75,11259.55,11024.4,714930000
22-09-2020,11153.65,11301.75,11302.2,11084.65,672250000
21-09-2020,11250.55,11503.8,11535.25,11218.5,602850000
18-09-2020,11504.95,11584.1,11584.1,11446.1,764150000
17-09-2020,11516.1,11539.4,11587.2,11498.5,517730000
16-09-2020,11604.55,11538.45,11618.1,11516.75,527800000
15-09-2020,11521.8,11487.2,11535.95,11442.25,506670000
14-09-2020,11440.05,11540.15,11568.9,11383.55,642270000
11-09-2020,11464.45,11447.8,11493.5,11419.9,554790000
10-09-2020,11449.25,11363.3,11464.05,11327.4,679420000
09-09-2020,11278,11218.6,11298.15,11185.15,728880000
08-09-2020,11317.35,11378.55,11437.25,11290.45,572240000
07-09-2020,11355.05,11359.6,11381.15,11251.7,560320000
04-09-2020,11333.85,11354.4,11452.05,11303.65,681340000
03-09-2020,11527.45,11566.2,11584.95,11507.65,607120000
02-09-2020,11535,11478.55,11554.75,11430.4,593490000
01-09-2020,11470.25,11464.3,11553.55,11366.9,783770000
31-08-2020,11387.5,11777.55,11794.25,11325.85,1370000000
28-08-2020,11647.6,11602.95,11686.05,11589.4,807000000
27-08-2020,11559.25,11609.3,11617.35,11540.6,719780000
26-08-2020,11549.6,11512.85,11561.75,11461.85,743440000
25-08-2020,11472.25,11513.1,11525.9,11423.35,638150000
24-08-2020,11466.45,11412,11497.25,11410.65,532900000
21-08-2020,11371.6,11409.65,11418.5,11362.2,668720000
20-08-2020,11312.2,11317.45,11361.45,11289.8,791590000
19-08-2020,11408.4,11452.15,11460.35,11394.1,626220000
18-08-2020,11385.35,11259.8,11401.7,11253.15,579240000
17-08-2020,11247.1,11248.9,11267.1,11144.5,633960000
14-08-2020,11178.4,11353.3,11366.25,11111.45,645110000
13-08-2020,11300.45,11334.85,11359.3,11269.95,562360000
12-08-2020,11308.4,11289,11322,11242.65,609860000
11-08-2020,11322.5,11322.25,11373.6,11299.15,586080000
10-08-2020,11270.15,11270.25,11337.3,11238,492000000
07-08-2020,11214.05,11186.65,11231.9,11142.05,452630000
06-08-2020,11200.15,11185.7,11256.8,11127.3,600370000
05-08-2020,11101.65,11155.75,11225.65,11064.05,667640000
04-08-2020,11095.25,10946.65,11112.25,10908.1,625740000
03-08-2020,10891.6,11057.55,11058.05,10882.25,680930000
31-07-2020,11073.45,11139.5,11150.4,11026.65,642560000
30-07-2020,11102.15,11254.3,11299.95,11084.95,677760000
29-07-2020,11202.85,11276.9,11341.4,11149.75,600730000
28-07-2020,11300.55,11154.1,11317.75,11151.4,683890000
27-07-2020,11131.8,11225,11225,11087.85,588150000
24-07-2020,11194.15,11149.95,11225.4,11090.3,678930000
23-07-2020,11215.45,11135,11239.8,11103.15,621570000
22-07-2020,11132.6,11231.2,11238.1,11056.55,765070000
21-07-2020,11162.25,11126.1,11179.55,11113.25,772000000
20-07-2020,11022.2,10999.45,11037.9,10953,554310000
17-07-2020,10901.7,10752,10933.45,10749.65,676880000
16-07-2020,10739.95,10706.2,10755.3,10595.2,694400000
15-07-2020,10618.2,10701,10827.45,10577.75,715900000
14-07-2020,10607.35,10750.85,10755.65,10562.9,532370000
13-07-2020,10802.7,10851.85,10894.05,10756.05,554050000
10-07-2020,10768.05,10764.1,10819.4,10713,590710000
09-07-2020,10813.45,10755.55,10836.85,10733,618650000
08-07-2020,10705.75,10818.65,10847.85,10676.55,767940000
07-07-2020,10799.65,10802.85,10813.8,10689.7,636760000
06-07-2020,10763.65,10723.85,10811.4,10695.1,571210000
03-07-2020,10607.35,10614.95,10631.3,10562.65,525190000
02-07-2020,10551.7,10493.05,10598.2,10485.55,597420000
01-07-2020,10430.05,10323.8,10447.05,10299.6,573550000
30-06-2020,10302.1,10382.6,10401.05,10267.35,556240000
29-06-2020,10312.4,10311.95,10337.95,10223.6,574540000
26-06-2020,10383,10378.9,10409.85,10311.25,671910000
25-06-2020,10288.9,10235.55,10361.8,10194.5,994190000
24-06-2020,10305.3,10529.25,10553.15,10281.95,854800000
23-06-2020,10471,10347.95,10484.7,10301.75,669200000
22-06-2020,10311.2,10318.75,10393.65,10277.6,685390000
19-06-2020,10244.4,10119,10272.4,10072.65,892100000
18-06-2020,10091.65,9863.25,10111.2,9845.05,622900000
17-06-2020,9881.15,9876.7,10003.6,9833.8,685420000
16-06-2020,9914,10014.8,10046.15,9728.5,899890000
15-06-2020,9813.7,9919.35,9943.35,9726.35,716050000
12-06-2020,9972.9,9544.95,9996.05,9544.35,796310000
11-06-2020,9902,10094.1,10112.05,9885.05,715450000
10-06-2020,10116.15,10072.6,10148.75,10036.85,632380000
09-06-2020,10046.65,10181.15,10291.15,10021.45,754220000
08-06-2020,10167.45,10326.75,10328.5,10120.25,936490000
05-06-2020,10142.15,10093.8,10177.8,10040.75,987120000
04-06-2020,10029.1,10054.25,10123.85,9944.25,775110000
03-06-2020,10061.55,10108.3,10176.2,10035.55,794660000
02-06-2020,9979.1,9880.85,9995.6,9824.05,770190000
01-06-2020,9826.15,9726.85,9931.6,9706.95,794180000
29-05-2020,9580.3,9422.2,9598.85,9376.9,967000000
28-05-2020,9490.1,9364.95,9511.25,9336.5,837910000
27-05-2020,9314.95,9082.2,9334,9004.25,763490000
26-05-2020,9029.05,9099.75,9161.65,8996.65,654960000
22-05-2020,9039.25,9067.9,9149.6,8968.55,675760000
21-05-2020,9106.25,9079.45,9178.55,9056.1,631540000
20-05-2020,9066.55,8889.15,9093.8,8875.35,622310000
19-05-2020,8879.1,8961.7,9030.35,8855.3,762150000
18-05-2020,8823.25,9158.3,9158.3,8806.75,772980000
15-05-2020,9136.85,9182.4,9182.4,9050,575860000
14-05-2020,9142.75,9213.95,9281.1,9119.75,602560000
13-05-2020,9383.55,9584.2,9584.5,9351.1,846400000
12-05-2020,9196.55,9168.85,9240.85,9043.95,805460000
11-05-2020,9239.2,9348.15,9439.9,9219.95,704650000
08-05-2020,9251.5,9376.95,9382.65,9238.2,609050000
07-05-2020,9199.05,9234.05,9277.85,9175.9,708740000
06-05-2020,9270.9,9226.8,9346.9,9116.5,722190000
05-05-2020,9205.6,9429.4,9450.9,9190.75,725200000
04-05-2020,9293.5,9533.5,9533.5,9266.95,687490000
30-04-2020,9859.9,9753.5,9889.05,9731.5,931170000
29-04-2020,9553.35,9408.6,9599.85,9392.35,653030000
28-04-2020,9380.9,9389.8,9404.4,9260,614550000
27-04-2020,9282.3,9259.7,9377.1,9250.35,512790000
24-04-2020,9154.4,9163.9,9296.9,9141.3,659440000
23-04-2020,9313.9,9232.35,9343.6,9170.15,666650000
22-04-2020,9187.3,9026.75,9209.75,8946.25,734380000
21-04-2020,8981.45,9016.95,9044.4,8909.4,655120000
20-04-2020,9261.85,9390.2,9390.85,9230.8,726360000
17-04-2020,9266.75,9323.45,9324,9091.35,684200000
16-04-2020,8992.8,8851.25,9053.75,8821.9,719440000
15-04-2020,8925.3,9196.4,9261.2,8874.1,879150000
13-04-2020,8993.85,9103.95,9112.05,8912.4,643970000
09-04-2020,9111.9,8973.05,9128.35,8904.55,742140000
08-04-2020,8748.75,8688.9,9131.7,8653.9,896520000
07-04-2020,8792.2,8446.3,8819.4,8360.95,814180000
03-04-2020,8083.8,8356.55,8356.55,8055.8,697030000
01-04-2020,8253.8,8584.1,8588.1,8198.35,506340000
31-03-2020,8597.75,8529.35,8678.3,8358,712660000
30-03-2020,8281.1,8385.95,8576,8244,593250000
27-03-2020,8660.25,8949.1,9038.9,8522.9,801450000
26-03-2020,8641.45,8451,8749.05,8304.9,865590000
25-03-2020,8317.85,7735.15,8376.75,7714.75,736870000
24-03-2020,7801.05,7848.3,8036.95,7511.1,738430000
23-03-2020,7610.25,7945.7,8159.25,7583.6,653540000
20-03-2020,8745.45,8284.45,8883,8178.2,1070000000
19-03-2020,8263.45,8063.3,8575.45,7832.55,925720000
18-03-2020,8468.8,9088.45,9127.55,8407.05,1520000000
17-03-2020,8967.05,9285.4,9403.8,8915.6,935620000
16-03-2020,9197.4,9587.8,9602.2,9165.1,897730000
13-03-2020,9955.2,9107.6,10159.4,8555.15,1390000000
12-03-2020,9590.15,10039.95,10040.75,9508,1340000000
11-03-2020,10458.4,10334.3,10545.1,10334,1220000000
09-03-2020,10451.45,10742.05,10751.55,10294.45,1570000000
06-03-2020,10989.45,10942.65,11035.1,10827.4,1810000000
05-03-2020,11269,11306.05,11389.5,11244.6,1350000000
04-03-2020,11251,11351.35,11356.6,11082.15,797650000
03-03-2020,11303.3,11217.55,11342.25,11152.55,696520000
02-03-2020,11132.75,11387.35,11433,11036.25,680800000
28-02-2020,11201.75,11382,11384.8,11175.05,809900000
27-02-2020,11633.3,11661.25,11663.85,11536.7,608610000
26-02-2020,11678.5,11738.55,11783.25,11639.6,567630000
25-02-2020,11797.9,11877.5,11883.05,11779.9,461000000
24-02-2020,11829.4,12012.55,12012.55,11813.4,490800000
20-02-2020,12080.85,12119,12152,12071.45,502600000
19-02-2020,12125.9,12090.6,12134.7,12042.1,513570000
18-02-2020,11992.5,12028.25,12030.75,11908.05,676850000
17-02-2020,12045.8,12131.8,12159.6,12037,455190000
14-02-2020,12113.45,12190.15,12246.7,12091.2,622780000
13-02-2020,12174.65,12219.55,12225.65,12139.8,501190000
12-02-2020,12201.2,12151,12231.75,12144.3,411730000
11-02-2020,12107.9,12108.4,12172.3,12099,479980000
10-02-2020,12031.5,12102.35,12103.55,11990.75,524710000
07-02-2020,12098.35,12151.15,12154.7,12073.95,473480000
06-02-2020,12137.95,12120,12160.6,12084.65,565120000
05-02-2020,12089.15,12005.85,12098.15,11953.35,758030000
04-02-2020,11979.65,11786.25,11986.15,11783.4,560430000
03-02-2020,11707.9,11627.45,11749.85,11614.5,669820000
01-02-2020,11661.85,11939,12017.35,11633.3,537630000
31-01-2020,11962.1,12100.4,12103.55,11945.85,771280000
30-01-2020,12035.8,12147.75,12150.3,12010.6,538140000
29-01-2020,12129.5,12114.9,12169.6,12103.8,514360000
28-01-2020,12055.8,12148.1,12163.55,12024.5,478480000
27-01-2020,12119,12197.1,12216.6,12107,441160000
24-01-2020,12248.25,12174.55,12272.15,12149.65,593240000
23-01-2020,12180.35,12123.75,12189,12094.1,867650000
22-01-2020,12106.9,12218.35,12225.05,12087.9,526300000
21-01-2020,12169.85,12195.3,12230.05,12162.3,443980000
20-01-2020,12224.55,12430.5,12430.5,12216.9,491610000
17-01-2020,12352.35,12328.4,12385.45,12321.4,502060000
16-01-2020,12355.5,12347.1,12389.05,12315.8,395670000
15-01-2020,12343.3,12349.4,12355.15,12278.75,684350000
14-01-2020,12362.3,12333.1,12374.25,12308.7,616260000
13-01-2020,12329.55,12296.7,12337.75,12285.8,500970000
10-01-2020,12256.8,12271,12311.2,12213.2,660630000
09-01-2020,12215.9,12153.15,12224.05,12132.55,477470000
08-01-2020,12025.35,11939.1,12044.95,11929.6,445990000
07-01-2020,12052.95,12079.1,12152.15,12005.35,447820000
06-01-2020,11993.05,12170.6,12179.1,11974.2,396500000
03-01-2020,12226.65,12261.1,12265.6,12191.35,428770000
02-01-2020,12282.2,12198.55,12289.9,12195.25,407700000
01-01-2020,12182.5,12202.15,12222.2,12165.3,304080000
31-12-2019,12168.45,12247.1,12247.1,12151.8,426930000
30-12-2019,12255.85,12274.9,12286.45,12213.8,411080000
27-12-2019,12245.8,12172.9,12258.45,12157.9,383790000
26-12-2019,12126.55,12211.85,12221.55,12118.85,520330000
24-12-2019,12214.55,12269.25,12283.7,12202.1,470290000
23-12-2019,12262.75,12235.45,12287.15,12213.25,604780000
20-12-2019,12271.8,12266.45,12293.9,12252.75,810680000
19-12-2019,12259.7,12223.4,12268.35,12191.15,623050000
18-12-2019,12221.65,12197,12237.7,12163.45,518860000
17-12-2019,12165,12082.45,12182.75,12070.35,499590000
16-12-2019,12053.95,12131.35,12134.65,12046.3,437700000
13-12-2019,12086.7,12026.4,12098.85,12023.6,597710000
12-12-2019,11971.8,11944.3,12005.5,11934,752620000
11-12-2019,11910.15,11867.35,11923.2,11832.3,997650000
10-12-2019,11856.8,11950.5,11953.2,11844.7,650220000
09-12-2019,11937.5,11939.1,11981.95,11888.05,599120000
06-12-2019,11921.5,12047.35,12057.05,11888.85,609220000
05-12-2019,12018.4,12071.25,12081.2,11998.75,562230000
04-12-2019,12043.2,11969.95,12054.7,11935.3,747190000
03-12-2019,11994.2,12067.65,12068.6,11956.4,605790000
02-12-2019,12048.2,12137.05,12137.15,12023.7,720950000
29-11-2019,12056.05,12146.2,12147.4,12017.4,804430000
28-11-2019,12151.15,12132.1,12158.8,12099.95,620480000
27-11-2019,12100.7,12068.5,12114.9,12055.15,584230000
26-11-2019,12037.7,12110.2,12132.45,12006.35,1200000000
25-11-2019,12073.75,11922.45,12084.5,11919.75,534290000
22-11-2019,11914.4,11967.3,11968.1,11883.5,486820000
21-11-2019,11968.4,12025.65,12028.2,11956.9,557690000
20-11-2019,11999.1,12004.75,12038.6,11966.05,646660000
19-11-2019,11940.1,11919.45,11958.85,11881.75,613910000
18-11-2019,11884.5,11915.15,11946.2,11867.6,514350000
15-11-2019,11895.45,11904.2,11973.65,11879.25,580150000
14-11-2019,11872.1,11858.75,11895.65,11802.65,559490000
13-11-2019,11840.45,11908.3,11946.8,11823.2,659040000
11-11-2019,11913.45,11879.2,11932.65,11853.95,548980000
08-11-2019,11908.15,11987.15,12034.15,11888.75,789250000
07-11-2019,12012.05,12021.1,12021.4,11946.85,562960000
06-11-2019,11966.05,11911.5,12002.9,11850.25,603350000
05-11-2019,11917.2,11974.6,11978.95,11861.9,631950000
04-11-2019,11941.3,11928.9,11989.15,11905.35,823050000
01-11-2019,11890.6,11886.6,11918.3,11843.35,855340000
31-10-2019,11877.45,11890.45,11945,11855.1,1410000000
30-10-2019,11844.1,11883.9,11883.95,11784.45,725220000
29-10-2019,11786.85,11643.95,11809.4,11627.35,951720000
27-10-2019,11627.15,11662.25,11672.4,11604.6,161780000
25-10-2019,11583.9,11646.15,11646.9,11490.75,812030000
24-10-2019,11582.6,11661.65,11679.6,11534.65,700480000
23-10-2019,11604.1,11596.2,11651.6,11554.4,664160000
22-10-2019,11588.35,11657.15,11714.35,11573.65,867600000
18-10-2019,11661.85,11580.3,11684.7,11553.15,853440000
17-10-2019,11586.35,11466.3,11599.1,11439.65,797570000
16-10-2019,11464,11464.95,11481.05,11411.1,533470000
15-10-2019,11428.3,11360.85,11462.35,11342.1,527400000
14-10-2019,11341.15,11335.9,11420.45,11290.05,587580000
11-10-2019,11305.05,11257.7,11362.9,11189.4,737800000
10-10-2019,11234.55,11280.5,11293.35,11208.55,562020000
09-10-2019,11313.3,11152.95,11321.6,11090.15,741150000
07-10-2019,11126.4,11196.2,11233.85,11112.65,733200000
04-10-2019,11174.75,11388.45,11400.3,11158.35,928520000
03-10-2019,11314,11322.25,11370.4,11257.35,1020000000
01-10-2019,11359.9,11515.4,11554.2,11247.9,1310000000
30-09-2019,11474.45,11491.15,11508.25,11390.8,756850000
27-09-2019,11512.4,11556.35,11593.6,11499.75,650020000
26-09-2019,11571.2,11469.85,11610.85,11466.35,844470000
25-09-2019,11440.2,11564.85,11564.95,11416.1,629050000
24-09-2019,11588.2,11590.7,11655.05,11539.2,651720000
23-09-2019,11600.2,11542.7,11694.85,11471.35,882830000
20-09-2019,11274.2,10746.8,11381.9,10691,1360000000
19-09-2019,10704.8,10845.2,10845.2,10670.25,642600000
18-09-2019,10840.65,10872.8,10885.15,10804.85,519160000
17-09-2019,10817.6,11000.1,11000.1,10796.5,482010000
16-09-2019,11003.5,10994.85,11052.7,10968.2,434450000
13-09-2019,11075.9,10986.8,11084.45,10945.75,624310000
12-09-2019,10982.8,11058.3,11081.75,10964.95,551440000
11-09-2019,11035.7,11028.5,11054.8,11011.65,687140000
09-09-2019,11003.05,10936.7,11028.85,10889.8,412470000
06-09-2019,10946.2,10883.8,10957.05,10867.45,497210000
05-09-2019,10847.9,10860.95,10920.1,10816,595700000
04-09-2019,10844.65,10790.4,10858.75,10746.35,508780000
03-09-2019,10797.9,10960.95,10967.5,10772.7,483040000
30-08-2019,11023.25,10987.8,11042.6,10874.8,628150000
29-08-2019,10948.3,10996.05,11021.1,10922.4,649880000
28-08-2019,11046.1,11101.3,11129.65,10987.65,549960000
27-08-2019,11105.35,11106.55,11141.75,11049.5,685550000
26-08-2019,11057.85,11000.3,11070.3,10756.55,684140000
23-08-2019,10829.35,10699.6,10862.55,10637.15,667080000
22-08-2019,10741.35,10905.3,10908.25,10718.3,668190000
21-08-2019,10918.7,11018.15,11034.2,10906.65,557870000
20-08-2019,11017,11063.9,11076.3,10985.3,444720000
19-08-2019,11053.9,11094.8,11146.9,11037.85,369490000
16-08-2019,11047.8,11043.65,11068.65,10924.3,470910000
14-08-2019,11029.4,11003.25,11078.15,10935.6,511540000
13-08-2019,10925.85,11139.4,11145.9,10901.6,624640000
09-08-2019,11109.65,11087.9,11181.45,11062.8,538060000
08-08-2019,11032.45,10899.2,11058.05,10842.95,482470000
07-08-2019,10855.5,10958.1,10975.65,10835.9,548470000
06-08-2019,10948.25,10815.4,11018.55,10813.8,517890000
05-08-2019,10862.6,10895.8,10895.8,10782.6,506560000
02-08-2019,10997.35,10930.3,11080.15,10848.95,547420000
01-08-2019,10980,11060.2,11076.75,10881,499920000
31-07-2019,11118,11034.05,11145.3,10999.4,536690000
30-07-2019,11085.4,11213.7,11267.45,11072.65,479060000
29-07-2019,11189.2,11307.5,11310.95,11152.4,482860000
26-07-2019,11284.3,11247.45,11307.6,11210.05,522670000
25-07-2019,11252.15,11290.4,11361.4,11239.35,553680000
24-07-2019,11271.3,11322.45,11359.75,11229.8,413200000
23-07-2019,11331.05,11372.25,11398.15,11302.8,458930000
22-07-2019,11346.2,11392.85,11398.15,11301.25,516040000
19-07-2019,11419.25,11627.95,11640.35,11399.3,446050000
18-07-2019,11596.9,11675.6,11677.15,11582.4,498260000
17-07-2019,11687.5,11670.75,11706.65,11651.15,464830000
16-07-2019,11662.6,11596.65,11670.05,11573.95,480160000
15-07-2019,11588.35,11614.75,11618.4,11532.3,368790000
12-07-2019,11552.5,11601.15,11639.55,11538.6,359420000
11-07-2019,11582.9,11561.45,11599,11519.5,317260000
10-07-2019,11498.9,11536.15,11593.7,11475.65,337570000
09-07-2019,11555.9,11531.6,11582.55,11461,442520000
08-07-2019,11558.6,11770.4,11771.9,11523.3,464030000
05-07-2019,11811.15,11964.75,11981.75,11797.9,530720000
04-07-2019,11946.75,11928.8,11969.25,11923.65,333600000
03-07-2019,11916.75,11932.15,11945.2,11887.05,340530000
02-07-2019,11910.3,11890.3,11917.45,11814.7,363200000
01-07-2019,11865.6,11839.9,11884.65,11830.8,278420000
28-06-2019,11788.85,11861.15,11871.7,11775.5,303890000
27-06-2019,11841.55,11860.85,11911.15,11821.05,480170000
26-06-2019,11847.55,11768.15,11871.85,11757.55,327880000
25-06-2019,11796.45,11681,11814.4,11651,300480000
24-06-2019,11699.65,11725.8,11754,11670.2,277620000
21-06-2019,11724.1,11827.6,11827.95,11705.1,468430000
20-06-2019,11831.75,11653.65,11843.5,11635.05,442020000
19-06-2019,11691.45,11744.45,11802.5,11625.1,446930000
18-06-2019,11691.5,11677.05,11727.2,11641.15,365530000
17-06-2019,11672.15,11844,11844.05,11657.75,295530000
14-06-2019,11823.3,11910.1,11911.85,11797.7,390300000
13-06-2019,11914.05,11873.9,11931.35,11817.05,447900000
12-06-2019,11906.2,11962.45,11962.45,11866.35,283720000
11-06-2019,11965.6,11959.85,12000.35,11904.35,332180000
10-06-2019,11922.7,11934.9,11975.05,11871.75,303330000
07-06-2019,11870.65,11865.2,11897.5,11769.5,302460000
06-06-2019,11843.75,12039.8,12039.8,11830.25,415210000
04-06-2019,12021.65,12052.65,12095.2,12005.85,289220000
03-06-2019,12088.55,11953.75,12103.05,11920.1,315300000
31-05-2019,11922.8,11999.8,12039.25,11829.45,438880000
30-05-2019,11945.9,11865.3,11968.55,11859.4,421200000
29-05-2019,11861.1,11905.8,11931.9,11836.8,318070000
28-05-2019,11928.75,11958.35,11958.55,11864.9,598310000
27-05-2019,11924.75,11855.5,11957.15,11812.4,348360000
